,HBW,HTT,MMIPS,MET,MBW,MTT,RMIPS,RET,RBW,RTT,BBW,BTT,TT
497,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,2. Between: 40.35 Mbps and 76.89 Mbps,1. Less than: 67.28 ms,4. Greater than: 37 Mbps,1. Less than: 67.5 ms,1. Less than: 1471.78 ms
498,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
499,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
500,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
501,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
502,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,3. Between: 15.75 Mbps and 22.87 Mbps,1. Less than: 14.5 ms,4. Greater than: 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
503,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,3. Between: 15.75 Mbps and 22.87 Mbps,1. Less than: 14.5 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
504,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
505,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
506,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,2. Between: 253476 and 356952,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,1. Less than: 67.5 ms,3. 1935.93 to 2400.07 ms
507,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,2. Between: 40.35 Mbps and 76.89 Mbps,1. Less than: 67.28 ms,4. Greater than: 37 Mbps,1. Less than: 67.5 ms,1. Less than: 1471.78 ms
508,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
509,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
510,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
511,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
512,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,4. Greater than: 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
513,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
514,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
515,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
516,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,2. Between: 253476 and 356952,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,1. Less than: 67.5 ms,3. 1935.93 to 2400.07 ms
517,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,2. Between: 40.35 Mbps and 76.89 Mbps,1. Less than: 67.28 ms,4. Greater than: 37 Mbps,1. Less than: 67.5 ms,1. Less than: 1471.78 ms
518,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
519,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
520,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
521,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
522,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,4. Greater than: 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
523,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
524,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,2. Between: 8.62 Mbps and 15.75 Mbps,1. Less than: 14.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
525,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,2. Between: 8.62 Mbps and 15.75 Mbps,1. Less than: 14.5 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
526,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,2. Between: 253476 and 356952,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,1. Less than: 67.5 ms,2. 1471.78 to 1935.93 ms
527,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,1. Less than: 253476,1. Less than: 210 ms,2. Between: 40.35 Mbps and 76.89 Mbps,1. Less than: 67.28 ms,4. Greater than: 37 Mbps,1. Less than: 67.5 ms,1. Less than: 1471.78 ms
528,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
529,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
530,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
531,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
532,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,4. Greater than: 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
533,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,1. Less than: 1471.78 ms
534,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
535,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,1. Less than: 1471.78 ms
536,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,2. Between: 253476 and 356952,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,1. Less than: 67.5 ms,3. 1935.93 to 2400.07 ms
537,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,2. Between: 40.35 Mbps and 76.89 Mbps,1. Less than: 67.28 ms,4. Greater than: 37 Mbps,1. Less than: 67.5 ms,1. Less than: 1471.78 ms
538,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
539,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
540,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
541,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
542,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,4. Greater than: 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
543,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
544,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
545,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
546,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,2. Between: 253476 and 356952,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,1. Less than: 67.5 ms,2. 1471.78 to 1935.93 ms
547,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,1. Less than: 253476,1. Less than: 210 ms,2. Between: 40.35 Mbps and 76.89 Mbps,1. Less than: 67.28 ms,4. Greater than: 37 Mbps,1. Less than: 67.5 ms,1. Less than: 1471.78 ms
548,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
549,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
550,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
551,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
552,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,4. Greater than: 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
553,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,1. Less than: 1471.78 ms
554,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
555,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,1. Less than: 1471.78 ms
556,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,2. Between: 253476 and 356952,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,1. Less than: 67.5 ms,3. 1935.93 to 2400.07 ms
557,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,2. Between: 40.35 Mbps and 76.89 Mbps,1. Less than: 67.28 ms,4. Greater than: 37 Mbps,1. Less than: 67.5 ms,1. Less than: 1471.78 ms
558,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
559,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
560,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
561,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
